,Year Code,County,Deaths,Population,Crude Rate
66460,2020,"Pasco County, FL",110.0,570412.0,19.28430678176476
66461,2020,"Pinellas County, FL",248.0,976802.0,25.388973405050358
66462,2020,"Polk County, FL",81.0,744552.0,10.879025239338555
66463,2020,"Putnam County, FL",17.0,74815.0,22.722716032881106
66464,2020,"St. Johns County, FL",42.0,278715.0,15.069156665410903
66465,2020,"St. Lucie County, FL",52.0,337186.0,15.421755351645679
66466,2020,"Santa Rosa County, FL",26.0,189139.0,13.746503893961583
66467,2020,"Sarasota County, FL",117.0,443465.0,26.383141848849405
66468,2020,"Seminole County, FL",56.0,474171.0,11.810085391135265
66469,2020,"Sumter County, FL",22.0,139018.0,15.825288811520812
66470,2020,"Suwannee County, FL",,44851.0,
66471,2020,"Taylor County, FL",,21600.0,
66472,2020,"Union County, FL",0.0,15182.0,0.0
66473,2020,"Volusia County, FL",143.0,561497.0,25.467633843101563
66474,2020,"Wakulla County, FL",10.0,34319.0,29.13837815787173
66475,2020,"Walton County, FL",12.0,76648.0,15.655985805239537
66476,2020,"Washington County, FL",,25932.0,
66477,2020,"Appling County, GA",,18325.0,
66478,2020,"Atkinson County, GA",0.0,8393.0,0.0
66479,2020,"Bacon County, GA",0.0,11036.0,0.0
66480,2020,"Baker County, GA",,2971.0,
66481,2020,"Baldwin County, GA",,45099.0,
66482,2020,"Banks County, GA",0.0,19352.0,0.0
66483,2020,"Barrow County, GA",,85588.0,
66484,2020,"Bartow County, GA",12.0,109426.0,10.966315135342606
66485,2020,"Ben Hill County, GA",,16614.0,
66486,2020,"Berrien County, GA",,19408.0,
66487,2020,"Bibb County, GA",12.0,152737.0,7.856642463843076
66488,2020,"Bleckley County, GA",0.0,12955.0,0.0
66489,2020,"Brantley County, GA",,19202.0,
66490,2020,"Brooks County, GA",,15357.0,
66491,2020,"Bryan County, GA",,40755.0,
66492,2020,"Bulloch County, GA",,80839.0,
66493,2020,"Burke County, GA",,22648.0,
66494,2020,"Butts County, GA",,25426.0,
66495,2020,"Calhoun County, GA",,6231.0,
66496,2020,"Camden County, GA",,55388.0,
66497,2020,"Candler County, GA",,10985.0,
66498,2020,"Carroll County, GA",,121633.0,
66499,2020,"Catoosa County, GA",,67996.0,
66500,2020,"Charlton County, GA",0.0,13430.0,0.0
66501,2020,"Chatham County, GA",48.0,289463.0,16.582430224242824
66502,2020,"Chattahoochee County, GA",0.0,10551.0,0.0
66503,2020,"Chattooga County, GA",,24843.0,
66504,2020,"Cherokee County, GA",26.0,265274.0,9.80118669752784
66505,2020,"Clarke County, GA",15.0,127795.0,11.737548417387222
66506,2020,"Clay County, GA",,2866.0,
66507,2020,"Clayton County, GA",18.0,292646.0,6.150776022908223
66508,2020,"Clinch County, GA",,6582.0,
66509,2020,"Cobb County, GA",80.0,762944.0,10.485697508598271
66510,2020,"Coffee County, GA",,43218.0,
66511,2020,"Colquitt County, GA",13.0,45542.0,28.545079267489353
66512,2020,"Columbia County, GA",14.0,160377.0,8.729431277552267
66513,2020,"Cook County, GA",,17291.0,
66514,2020,"Coweta County, GA",11.0,150849.0,7.292060272192723
66515,2020,"Crawford County, GA",,12231.0,
66516,2020,"Crisp County, GA",,22034.0,
66517,2020,"Dade County, GA",,16057.0,
66518,2020,"Dawson County, GA",,27113.0,
66519,2020,"Decatur County, GA",,26457.0,
66520,2020,"DeKalb County, GA",91.0,762009.0,11.942116169231596
66521,2020,"Dodge County, GA",,20452.0,
66522,2020,"Dooly County, GA",,13174.0,
66523,2020,"Dougherty County, GA",,86477.0,
66524,2020,"Douglas County, GA",,147988.0,
66525,2020,"Early County, GA",,10037.0,
66526,2020,"Echols County, GA",0.0,4002.0,0.0
66527,2020,"Effingham County, GA",,65765.0,
66528,2020,"Elbert County, GA",,19335.0,
66529,2020,"Emanuel County, GA",,22507.0,
66530,2020,"Evans County, GA",0.0,10638.0,0.0
66531,2020,"Fannin County, GA",,26521.0,
66532,2020,"Fayette County, GA",,115821.0,
66533,2020,"Floyd County, GA",15.0,98604.0,15.212364609954973
66534,2020,"Forsyth County, GA",13.0,250847.0,5.182441886887227
66535,2020,"Franklin County, GA",,23504.0,
66536,2020,"Fulton County, GA",133.0,1077402.0,12.34451021995504
66537,2020,"Gilmer County, GA",,31978.0,
66538,2020,"Glascock County, GA",0.0,2984.0,0.0
66539,2020,"Glynn County, GA",23.0,85568.0,26.879207180254298
66540,2020,"Gordon County, GA",,58780.0,
66541,2020,"Grady County, GA",,24491.0,
66542,2020,"Greene County, GA",0.0,18837.0,0.0
66543,2020,"Gwinnett County, GA",83.0,942627.0,8.805179567315598
66544,2020,"Habersham County, GA",,46047.0,
66545,2020,"Hall County, GA",29.0,206591.0,14.037397563301402
66546,2020,"Hancock County, GA",,8494.0,
66547,2020,"Haralson County, GA",,30383.0,
66548,2020,"Harris County, GA",,36080.0,
66549,2020,"Hart County, GA",,26406.0,
66550,2020,"Heard County, GA",,11973.0,
66551,2020,"Henry County, GA",32.0,239139.0,13.381338886588972
66552,2020,"Houston County, GA",16.0,160110.0,9.99312972331522
66553,2020,"Irwin County, GA",,9387.0,
66554,2020,"Jackson County, GA",10.0,76199.0,13.123531804879331
66555,2020,"Jasper County, GA",,14483.0,
66556,2020,"Jeff Davis County, GA",,15213.0,
66557,2020,"Jefferson County, GA",,15267.0,
66558,2020,"Jenkins County, GA",,8746.0,
66559,2020,"Johnson County, GA",0.0,9667.0,0.0
66560,2020,"Jones County, GA",,28787.0,
66561,2020,"Lamar County, GA",,19261.0,
66562,2020,"Lanier County, GA",,10737.0,
66563,2020,"Laurens County, GA",,47512.0,
66564,2020,"Lee County, GA",,30234.0,
66565,2020,"Liberty County, GA",,63004.0,
66566,2020,"Lincoln County, GA",,8031.0,
66567,2020,"Long County, GA",,20171.0,
66568,2020,"Lowndes County, GA",15.0,118268.0,12.683058815571414
66569,2020,"Lumpkin County, GA",,34186.0,
66570,2020,"McDuffie County, GA",,21162.0,
66571,2020,"McIntosh County, GA",,14387.0,
66572,2020,"Macon County, GA",,12712.0,
66573,2020,"Madison County, GA",,30457.0,
66574,2020,"Marion County, GA",0.0,8516.0,0.0
66575,2020,"Meriwether County, GA",,21164.0,
66576,2020,"Miller County, GA",0.0,5622.0,0.0
66577,2020,"Mitchell County, GA",,21602.0,
66578,2020,"Monroe County, GA",,28042.0,
66579,2020,"Montgomery County, GA",,9012.0,
66580,2020,"Morgan County, GA",,19636.0,
66581,2020,"Murray County, GA",,40032.0,
66582,2020,"Muscogee County, GA",29.0,196442.0,14.762627136763015
66583,2020,"Newton County, GA",,113295.0,
66584,2020,"Oconee County, GA",,41124.0,
66585,2020,"Oglethorpe County, GA",,15383.0,
66586,2020,"Paulding County, GA",,173359.0,
66587,2020,"Peach County, GA",,27950.0,
66588,2020,"Pickens County, GA",,33127.0,
66589,2020,"Pierce County, GA",,19522.0,
66590,2020,"Pike County, GA",,19121.0,
66591,2020,"Polk County, GA",,42840.0,
66592,2020,"Pulaski County, GA",0.0,11191.0,0.0
66593,2020,"Putnam County, GA",,22520.0,
66594,2020,"Quitman County, GA",0.0,2271.0,0.0
66595,2020,"Rabun County, GA",,17273.0,
66596,2020,"Randolph County, GA",,6682.0,
66597,2020,"Richmond County, GA",30.0,202079.0,14.845679165079005
66598,2020,"Rockdale County, GA",,90939.0,
66599,2020,"Schley County, GA",0.0,5196.0,0.0
66600,2020,"Screven County, GA",,14012.0,
66601,2020,"Seminole County, GA",0.0,8060.0,0.0
66602,2020,"Spalding County, GA",,67414.0,
66603,2020,"Stephens County, GA",,26107.0,
66604,2020,"Stewart County, GA",,6689.0,
66605,2020,"Sumter County, GA",,29282.0,
66606,2020,"Talbot County, GA",,6143.0,
66607,2020,"Taliaferro County, GA",0.0,1562.0,0.0
66608,2020,"Tattnall County, GA",,25365.0,
66609,2020,"Taylor County, GA",0.0,8074.0,0.0
66610,2020,"Telfair County, GA",,15781.0,
66611,2020,"Terrell County, GA",,8523.0,
66612,2020,"Thomas County, GA",,44372.0,
66613,2020,"Tift County, GA",10.0,40719.0,24.558559886048283
66614,2020,"Toombs County, GA",,26973.0,
66615,2020,"Towns County, GA",,12247.0,
66616,2020,"Treutlen County, GA",0.0,6822.0,0.0
66617,2020,"Troup County, GA",,70214.0,
66618,2020,"Turner County, GA",0.0,7882.0,0.0
66619,2020,"Twiggs County, GA",,8103.0,
66620,2020,"Union County, GA",,25358.0,
66621,2020,"Upson County, GA",,26527.0,
66622,2020,"Walker County, GA",,70116.0,
66623,2020,"Walton County, GA",,96875.0,
66624,2020,"Ware County, GA",,35826.0,
66625,2020,"Warren County, GA",0.0,5232.0,0.0
66626,2020,"Washington County, GA",,20150.0,
66627,2020,"Wayne County, GA",,30023.0,
66628,2020,"Webster County, GA",,2595.0,
66629,2020,"Wheeler County, GA",0.0,7751.0,0.0
66630,2020,"White County, GA",,31094.0,
66631,2020,"Whitfield County, GA",14.0,103837.0,13.482669953870008
66632,2020,"Wilcox County, GA",0.0,8502.0,0.0
66633,2020,"Wilkes County, GA",,9694.0,
66634,2020,"Wilkinson County, GA",,8812.0,
66635,2020,"Worth County, GA",,19972.0,
66636,2020,"Hawaii County, HI",33.0,203340.0,16.22897609914429
66637,2020,"Honolulu County, HI",65.0,963826.0,6.743955859252604
66638,2020,"Kalawao County, HI",0.0,87.0,0.0
66639,2020,"Kauai County, HI",12.0,71851.0,16.701228932095585
66640,2020,"Maui County, HI",21.0,167902.0,12.50729592262153
66641,2020,"Ada County, ID",74.0,494399.0,14.967667814862084
66642,2020,"Adams County, ID",0.0,4447.0,0.0
66643,2020,"Bannock County, ID",28.0,88795.0,31.533307055577456
66644,2020,"Bear Lake County, ID",0.0,6143.0,0.0
66645,2020,"Benewah County, ID",,9430.0,
66646,2020,"Bingham County, ID",15.0,47202.0,31.778314478200077
66647,2020,"Blaine County, ID",,23426.0,
66648,2020,"Boise County, ID",,8065.0,
66649,2020,"Bonner County, ID",,46817.0,
66650,2020,"Bonneville County, ID",17.0,122134.0,13.919137995971637
66651,2020,"Boundary County, ID",,12656.0,
66652,2020,"Butte County, ID",,2646.0,
66653,2020,"Camas County, ID",0.0,1130.0,0.0
66654,2020,"Canyon County, ID",26.0,237053.0,10.968011372984101
66655,2020,"Caribou County, ID",,7123.0,
66656,2020,"Cassia County, ID",,24277.0,
66657,2020,"Clark County, ID",,852.0,
66658,2020,"Clearwater County, ID",,8846.0,
66659,2020,"Custer County, ID",0.0,4249.0,0.0
66660,2020,"Elmore County, ID",,27448.0,
66661,2020,"Franklin County, ID",,14215.0,
66662,2020,"Fremont County, ID",,13218.0,
66663,2020,"Gem County, ID",,18703.0,
66664,2020,"Gooding County, ID",,15618.0,
66665,2020,"Idaho County, ID",,16823.0,
66666,2020,"Jefferson County, ID",,30581.0,
66667,2020,"Jerome County, ID",,24578.0,
66668,2020,"Kootenai County, ID",51.0,170628.0,29.889584358956323
66669,2020,"Latah County, ID",,40830.0,
66670,2020,"Lemhi County, ID",,8054.0,
66671,2020,"Lewis County, ID",0.0,3838.0,0.0
66672,2020,"Lincoln County, ID",,5358.0,
66673,2020,"Madison County, ID",,40318.0,
66674,2020,"Minidoka County, ID",,21216.0,
66675,2020,"Nez Perce County, ID",14.0,40755.0,34.351613298981725
66676,2020,"Oneida County, ID",,4520.0,
66677,2020,"Owyhee County, ID",,12133.0,
66678,2020,"Payette County, ID",,24771.0,
66679,2020,"Power County, ID",,7643.0,
66680,2020,"Shoshone County, ID",10.0,12911.0,77.45333436604446
66681,2020,"Teton County, ID",,12501.0,
66682,2020,"Twin Falls County, ID",12.0,88411.0,13.572971689043218
66683,2020,"Valley County, ID",,11792.0,
66684,2020,"Washington County, ID",,10360.0,
66685,2020,"Adams County, IL",16.0,64783.0,24.697837395613046
66686,2020,"Alexander County, IL",,5497.0,
66687,2020,"Bond County, IL",0.0,16262.0,0.0
66688,2020,"Boone County, IL",,52777.0,
66689,2020,"Brown County, IL",0.0,6546.0,0.0
66690,2020,"Bureau County, IL",,32303.0,
66691,2020,"Calhoun County, IL",0.0,4616.0,0.0
66692,2020,"Carroll County, IL",,14241.0,
66693,2020,"Cass County, IL",,11925.0,
66694,2020,"Champaign County, IL",19.0,209192.0,9.082565298864202
66695,2020,"Christian County, IL",,32075.0,
66696,2020,"Clark County, IL",,15268.0,
66697,2020,"Clay County, IL",0.0,13079.0,0.0
66698,2020,"Clinton County, IL",,37398.0,
66699,2020,"Coles County, IL",,50383.0,
66700,2020,"Cook County, IL",585.0,5108284.0,11.451986616249215
66701,2020,"Crawford County, IL",0.0,18512.0,0.0
66702,2020,"Cumberland County, IL",0.0,10649.0,0.0
66703,2020,"DeKalb County, IL",10.0,104491.0,9.570202218372874
66704,2020,"De Witt County, IL",,15368.0,
66705,2020,"Douglas County, IL",0.0,19510.0,0.0
66706,2020,"DuPage County, IL",93.0,917481.0,10.136449692146213
66707,2020,"Edgar County, IL",,16858.0,
66708,2020,"Edwards County, IL",,6356.0,
66709,2020,"Effingham County, IL",,34065.0,
66710,2020,"Fayette County, IL",0.0,21264.0,0.0
66711,2020,"Ford County, IL",,12949.0,
66712,2020,"Franklin County, IL",,38060.0,
66713,2020,"Fulton County, IL",,33690.0,
66714,2020,"Gallatin County, IL",0.0,4793.0,0.0
66715,2020,"Greene County, IL",,12702.0,
66716,2020,"Grundy County, IL",,50993.0,
66717,2020,"Hamilton County, IL",0.0,8084.0,0.0
66718,2020,"Hancock County, IL",,17422.0,
66719,2020,"Hardin County, IL",,3808.0,
66720,2020,"Henderson County, IL",,6535.0,
66721,2020,"Henry County, IL",,48411.0,
66722,2020,"Iroquois County, IL",,26711.0,
66723,2020,"Jackson County, IL",,56675.0,
66724,2020,"Jasper County, IL",0.0,9465.0,0.0
66725,2020,"Jefferson County, IL",,37235.0,
66726,2020,"Jersey County, IL",,21616.0,
66727,2020,"Jo Daviess County, IL",,21239.0,
66728,2020,"Johnson County, IL",,12358.0,
66729,2020,"Kane County, IL",65.0,531010.0,12.24082408994181
66730,2020,"Kankakee County, IL",14.0,108594.0,12.89205665138037
66731,2020,"Kendall County, IL",,130638.0,
66732,2020,"Knox County, IL",,49053.0,
66733,2020,"Lake County, IL",78.0,693593.0,11.245788236040443
66734,2020,"LaSalle County, IL",27.0,107571.0,25.099701592436624
66735,2020,"Lawrence County, IL",,15467.0,
66736,2020,"Lee County, IL",,33647.0,
66737,2020,"Livingston County, IL",,35414.0,
66738,2020,"Logan County, IL",,28383.0,
66739,2020,"McDonough County, IL",,29295.0,
66740,2020,"McHenry County, IL",33.0,305888.0,10.788262370540851
66741,2020,"McLean County, IL",22.0,171256.0,12.846265240341943
66742,2020,"Macon County, IL",11.0,103015.0,10.678056593699948
66743,2020,"Macoupin County, IL",,44567.0,
66744,2020,"Madison County, IL",24.0,262635.0,9.138157518990234
66745,2020,"Marion County, IL",,37045.0,
66746,2020,"Marshall County, IL",0.0,11309.0,0.0
66747,2020,"Mason County, IL",0.0,13173.0,0.0
66748,2020,"Massac County, IL",,13636.0,
66749,2020,"Menard County, IL",,12068.0,
66750,2020,"Mercer County, IL",,15225.0,
66751,2020,"Monroe County, IL",,34739.0,
66752,2020,"Montgomery County, IL",,28045.0,
66753,2020,"Morgan County, IL",,33400.0,
66754,2020,"Moultrie County, IL",,14347.0,
66755,2020,"Ogle County, IL",,50306.0,
66756,2020,"Peoria County, IL",25.0,177652.0,14.072456262805936
66757,2020,"Perry County, IL",,20664.0,
66758,2020,"Piatt County, IL",,16355.0,
66759,2020,"Pike County, IL",,15239.0,
66760,2020,"Pope County, IL",0.0,4142.0,0.0
66761,2020,"Pulaski County, IL",,5201.0,
66762,2020,"Putnam County, IL",,5716.0,
66763,2020,"Randolph County, IL",,31351.0,
66764,2020,"Richland County, IL",0.0,15507.0,0.0
66765,2020,"Rock Island County, IL",28.0,140907.0,19.871262605832214
66766,2020,"St. Clair County, IL",34.0,258046.0,13.17594537408059
66767,2020,"Saline County, IL",,23182.0,
66768,2020,"Sangamon County, IL",26.0,193882.0,13.410218586562962
66769,2020,"Schuyler County, IL",0.0,6738.0,0.0
66770,2020,"Scott County, IL",0.0,4950.0,0.0
66771,2020,"Shelby County, IL",,21299.0,
66772,2020,"Stark County, IL",,5262.0,
66773,2020,"Stephenson County, IL",,43831.0,
66774,2020,"Tazewell County, IL",22.0,130777.0,16.822529955573227
66775,2020,"Union County, IL",,16498.0,
66776,2020,"Vermilion County, IL",21.0,74855.0,28.054238193841428
66777,2020,"Wabash County, IL",,11190.0,
66778,2020,"Warren County, IL",,16696.0,
66779,2020,"Washington County, IL",,13764.0,
66780,2020,"Wayne County, IL",,16031.0,
66781,2020,"White County, IL",,13364.0,
66782,2020,"Whiteside County, IL",11.0,54656.0,20.125878220140518
66783,2020,"Will County, IL",70.0,688726.0,10.16369354431225
66784,2020,"Williamson County, IL",,66415.0,
66785,2020,"Winnebago County, IL",83.0,281295.0,29.50639008869692
66786,2020,"Woodford County, IL",,38091.0,
66787,2020,"Adams County, IN",,35839.0,
66788,2020,"Allen County, IN",63.0,382187.0,16.4840771664133
66789,2020,"Bartholomew County, IN",,84447.0,
66790,2020,"Benton County, IN",0.0,8741.0,0.0
66791,2020,"Blackford County, IN",0.0,11782.0,0.0
66792,2020,"Boone County, IN",,69347.0,
66793,2020,"Brown County, IN",,15112.0,
66794,2020,"Carroll County, IN",,20228.0,
66795,2020,"Cass County, IN",,37388.0,
66796,2020,"Clark County, IN",16.0,119266.0,13.41539080710345
66797,2020,"Clay County, IN",0.0,26246.0,0.0
66798,2020,"Clinton County, IN",,32206.0,
66799,2020,"Crawford County, IN",0.0,10629.0,0.0
66800,2020,"Daviess County, IN",,33505.0,
66801,2020,"Dearborn County, IN",,49824.0,
66802,2020,"Decatur County, IN",,26584.0,
66803,2020,"De Kalb County, IN",,43670.0,
66804,2020,"Delaware County, IN",13.0,113454.0,11.458388421739206
66805,2020,"Dubois County, IN",,42542.0,
66806,2020,"Elkhart County, IN",37.0,206161.0,17.947138401540546
66807,2020,"Fayette County, IN",,22892.0,
66808,2020,"Floyd County, IN",20.0,78936.0,25.33698185872099
66809,2020,"Fountain County, IN",,16511.0,
66810,2020,"Franklin County, IN",,22761.0,
66811,2020,"Fulton County, IN",,20018.0,
66812,2020,"Gibson County, IN",,33825.0,
66813,2020,"Grant County, IN",11.0,65225.0,16.86469911843618
66814,2020,"Greene County, IN",,32203.0,
66815,2020,"Hamilton County, IN",25.0,344238.0,7.262417281067169
66816,2020,"Hancock County, IN",,79553.0,
66817,2020,"Harrison County, IN",,40682.0,
66818,2020,"Hendricks County, IN",14.0,173251.0,8.080761438606414
66819,2020,"Henry County, IN",,48033.0,
66820,2020,"Howard County, IN",23.0,82732.0,27.80060919595803
66821,2020,"Huntington County, IN",,36395.0,
66822,2020,"Jackson County, IN",,44222.0,
66823,2020,"Jasper County, IN",,33440.0,
66824,2020,"Jay County, IN",,20416.0,
66825,2020,"Jefferson County, IN",,32110.0,
66826,2020,"Jennings County, IN",,27515.0,
66827,2020,"Johnson County, IN",19.0,160607.0,11.83011948420679
66828,2020,"Knox County, IN",,36522.0,
66829,2020,"Kosciusko County, IN",17.0,78988.0,21.52225654529802
66830,2020,"Lagrange County, IN",,40119.0,
66831,2020,"Lake County, IN",72.0,487536.0,14.76814019887762
66832,2020,"La Porte County, IN",27.0,109663.0,24.620883980923374
66833,2020,"Lawrence County, IN",,45496.0,
66834,2020,"Madison County, IN",20.0,129681.0,15.422459728102035
66835,2020,"Marion County, IN",189.0,966183.0,19.561511639099425
66836,2020,"Marshall County, IN",,46108.0,
66837,2020,"Martin County, IN",,10079.0,
66838,2020,"Miami County, IN",12.0,35328.0,33.96739130434783
66839,2020,"Monroe County, IN",22.0,148219.0,14.84290138241386
66840,2020,"Montgomery County, IN",,38365.0,
66841,2020,"Morgan County, IN",10.0,70707.0,14.14287128572843
66842,2020,"Newton County, IN",,13907.0,
66843,2020,"Noble County, IN",,47832.0,
66844,2020,"Ohio County, IN",0.0,5892.0,0.0
66845,2020,"Orange County, IN",,19651.0,
66846,2020,"Owen County, IN",11.0,20833.0,52.80084481351702
66847,2020,"Parke County, IN",,16871.0,
66848,2020,"Perry County, IN",,19154.0,
66849,2020,"Pike County, IN",,12378.0,
66850,2020,"Porter County, IN",21.0,170980.0,12.282138261785004
66851,2020,"Posey County, IN",,25275.0,
66852,2020,"Pulaski County, IN",,12388.0,
66853,2020,"Putnam County, IN",,37469.0,
66854,2020,"Randolph County, IN",,24191.0,
66855,2020,"Ripley County, IN",,28448.0,
66856,2020,"Rush County, IN",,16649.0,
66857,2020,"St. Joseph County, IN",58.0,271484.0,21.36405828704454
66858,2020,"Scott County, IN",,23788.0,
66859,2020,"Shelby County, IN",,44871.0,
66860,2020,"Spencer County, IN",,20225.0,
66861,2020,"Starke County, IN",,23049.0,
66862,2020,"Steuben County, IN",,34831.0,
66863,2020,"Sullivan County, IN",,20578.0,
66864,2020,"Switzerland County, IN",,10724.0,
66865,2020,"Tippecanoe County, IN",19.0,196115.0,9.688193151977156
